ID_da_instituicao	Nome_da_instituicao	ID_do_estado	ID_da_mesoregiao	ID_da_microregiao	ID_do_municipio
579800000001	INSTITUTO FEDERAL MINAS GERAIS	31	310009	310042	3105103
033000000007	UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO	35	350001	350004	3549805
000200000993	CENTRO UNIVERSITARIO IPA METODISTA	43	430005	430026	4314902
000700000992	PROGRAMA DE POS GRADUACAO EM RI SAN TIAGO DANTAS UNESP UNICAMP PUC SP	35	350015	350061	3550308
004400000000	UNIVERSIDADE FEDERAL DO PARA	15	150005	150015	1500602
001400000995	INSTITUTO DE ESTUDOS SOCIAIS E POLITICOS IESP UERJ	33	330006	330018	3304557
002800000001	UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI	31	310003	310010	3121605
000200000993	AMATO CONSULTORIO MEDICO	35	350015	350061	3550308
064300000002	GOVERNO DO ESTADO DO RIO GRANDE DO SUL	43	430005	430026	4314902
198100000000	UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA	41	410007	410026	4108403
119300000003	UNIVERSIDADE DO ESTADO DE SANTA CATARINA	42	420005	420016	4205407
001300000993	CENTROFACE	26	260005	260017	2611606
531000000002	UNIVERSIDADE DE SANTA CRUZ DO SUL	43	430004	430020	4316808
006700000002	UNIVERSIDADE DE SAO PAULO	35	350004	350020	3506003
000200000993	BIOFUGA	43	430001	430010	4303558
006700000002	UNIVERSIDADE DE SAO PAULO	43	430003	430017	4317400
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	35	350007	350032	3524709
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	23	230003	230016	2304400
007700000000	INSTITUTO NACIONAL DE CANCER	33	330006	330018	3304557
006100000001	FUNDACAO GETULIO VARGAS SP	35	350015	350061	3550308
045100000002	BANCO CENTRAL DO BRASIL	35	350015	350061	3550308
001800000992	CONSULTORA INDEPENDENTE	11	110001	110001	1100205
002300000991	FUMEC FACE FACULDADE DE CIENCIAS EMPRESARIAS DA UNIVERSIDADE FUMEC	31	310007	310030	3106200
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	35	350007	350032	3509502
431200000000	UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL	43	430001	430011	4306106
198100000000	UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA	41	410006	410022	4127700
033000000007	UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO	35	350003	350017	3502804
892700000006	INSTITUTO FEDERAL CATARINENSE	42	420006	420020	4215653
000300000995	FACULDADE DE MEDICINA DO ABC FUNDACAO ABC	35	350015	350061	3550308
829000000000	UNIVERSIDADE ESTADUAL DE MONTES CLAROS	31	310002	310004	3135100
189500000008	ESCOLA BAHIANA DE MEDICINA E SAUDE PUBLICA	29	290005	290021	2927408
000800000994	HOSPITAL UNIVERSITARIO LAURO WANDERLEY UFPB	25	250004	250022	2507507
001600000999	CENTRO DE BIOLOGIA MARINHA CEBIMAR USP	35	350013	350054	3550704
551400000004	FACULDADE DE MEDICINA DE JUNDIAI	35	350012	350047	3525904
023100000001	INSTITUTO AGRONOMICO DO PARANA	41	410005	410021	4119905
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	29	290005	290020	2909802
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	33	330006	330017	3305554
000300000995	ESCOLA ESTADUAL SENADOR FLLINTO MULLER	50	500004	500010	5003801
J1HP00000001	INSTITUTO FEDERAL DO PARANA	41	410005	410019	4127106
004300000009	UNIVERSIDADE FEDERAL DE SANTA CATARINA	42	420004	420012	4202404
001400000995	ESCOLA CONCEITUS LTDA	43	430005	430026	4303905
319000000000	INSTITUTO FEDERAL DE SANTA CATARINA	42	420002	420008	4209102
894500000009	UNIVERSIDADE FEDERAL DO AMAPA	16	160002	160003	1600303
J3Y700000005	UNIVERSIDADE ANHANGUERA UNIDERP	50	500002	500004	5002704
028200000004	MINISTERIO DA SAUDE	43	430005	430026	4314902
309500000002	UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSOES	43	430001	430004	4307005
553800000008	UNIVERSIDADE ESTADUAL DO OESTE DO PARANA	41	410006	410022	4127700
502700000001	INSTITUTO FEDERAL DE PERNAMBUCO	26	260005	260017	2611606
154100000008	INSTITUTO FEDERAL DO CEARA REITORIA	23	230007	230032	2304202
061500000001	FUNDACAO EDUCACIONAL INACIANA PADRE SABOIA DE MEDEIROS	35	350015	350061	3548708
006200000003	UNIVERSIDADE FEDERAL DE SAO PAULO	35	350013	350050	3549904
501600000001	UNIVERSIDADE LUTERANA DO BRASIL	43	430005	430027	4321501
002200000990	UIVERSIDADE FEDERAL DO CEARA	23	230003	230016	2304400
823700000003	UNIVERSIDADE NORTE DO PARANA	41	410003	410011	4113700
505800000008	UNIVERSIDADE ESTADUAL DO MARANHAO	21	210001	210002	2111300
428800000000	UNIVERSIDADE ESTADUAL DO PIAUI	22	220003	220012	2202901
001400000995	UNIVERSIDADE FEDERAL DE JUIZ DE FORA CAMPUS GOVERNADOR VALADARES	31	310008	310037	3127701
033000000007	UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO	35	350013	350050	3549904
001800000003	INSTITUTO GEOLOGICO DO ESTADO DE SAO PAULO	35	350015	350061	3550308
007100000000	PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO	35	350012	350046	3552205
001800000992	FACULDADE DE DIREITO DA UNIVERSIDADE FEDERAL DE MINAS GERAIS	31	310007	310030	3106200
829000000000	UNIVERSIDADE ESTADUAL DE MONTES CLAROS	31	310002	310007	3143302
000200000993	ASSOCIACAO BRASILEIRA DE QUIMICA REGIONAL RIO GRANDE DO SUL	43	430005	430026	4314902
000400000997	UNIVERSIDADE ESTADUAL PAULISTA FACULDADE DE CIENCIAS AGRARIAS E VETERINAR	35	350002	350013	3524303
841500000008	UNIVERSIDADE DO ESTADO DE MATO GROSSO	51	510002	510010	5106257
000400000008	FUNDACAO GETULIO VARGAS	33	330006	330018	3304557
004100000005	ASSOCIACAO BRASILEIRA DE TECNOLOGIA DE LUZ SINCROTRON	35	350007	350032	3509502
000200000993	PHARMATOX ASSESSORIA CONSULTORIA TOXICO FARMACOLOGICA LTDA	52	520003	520010	5208707
891200000009	UNIVERSIDADE DE SANTO AMARO	35	350015	350061	3550308
000200000993	COLEGIO DAS HORTENCIAS	43	430005	430024	4304408
001600000999	CENTRO CLINICO DA DOR	24	240004	240018	2408102
080300000004	UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL	50	500001	500002	5001102
033200000000	UNIVERSIDADE FEDERAL DE MATO GROSSO	51	510005	510020	5106653
623800000002	INSTITUTO FEDERAL FARROUPILHA	43	430003	430018	4319802
154600000007	UNIVERSIDADE DE TAUBATE	35	350015	350061	3550308
002000000996	FUNDACAO NOAH	13	130003	130007	1302603
000600000990	NEXSTEPPE SEMENTES DO BRASIL LTDA	52	520005	520013	5218805
874100000007	UNIVERSIDADE DE ARARAQUARA	35	350005	350024	3503208
553800000008	UNIVERSIDADE ESTADUAL DO OESTE DO PARANA	41	410006	410022	4114609
033100000009	UNIVERSIDADE FEDERAL DE ALAGOAS	27	270003	270011	2707701
071500000009	PONTIFICIA UNIVERSIDADE CATOLICA DE CAMPINAS	35	350007	350032	3509502
198100000000	UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA	41	410007	410027	4118501
027500000001	INSTITUTO NACIONAL DE TECNOLOGIA	33	330006	330018	3304557
000200000993	CENTRO DE TECNOLOGIAS ESTRATEGICAS DO NORDESTE	26	260005	260017	2611606
JL8W00000004	UNIVERSIDADE FEDERAL DO OESTE DA BAHIA	29	290001	290001	2903201
246100000003	UNIVERSIDADE DO PORTO	22	220001	220001	2208502
892700000006	INSTITUTO FEDERAL CATARINENSE	42	420002	420007	4215802
000800000994	UNIVERSIDADE FEDERAL DE RIO GRANDE DO NORTE	24	240004	240018	2408102
198100000000	UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA	41	410006	410024	4115804
001200000991	UNIFESP CAMPUS SAO JOSE DOS CAMPOS	35	350013	350050	3549904
172000000004	UNIVERSIDADE DE FRANCA	35	350002	350012	3516200
000300000995	UNIVERSIDADE ESTADUAL DA ZONA OESTE	33	330006	330018	3304557
014000000000	COMISSAO NACIONAL DE ENERGIA NUCLEAR	26	260005	260017	2611606
000200000993	MAN LATIN AMERICA	33	330005	330011	3304201
001400000995	HOSPITAL DE BASE DE BRASILIA SES DF	53	530001	530001	5300108
J3UC00000003	UNIVERSIDADE FEDERAL DA INTEGRACAO LATINO AMERICANA	41	410006	410024	4108304
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	43	430001	430010	4314100
001500000997	FACULDADE DE CIENCIAS FARMACEUTICAS DE RIBEIRAO PRETO FCFRP USP	35	350002	350014	3543402
000300000995	IOSMCONSULTING	35	350007	350032	3509502
067900000008	INSTITUTO DE PESQUISA JARDIM BOTANICO DO RIO DE JANEIRO	33	330006	330018	3304557
822900000009	EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA	42	420001	420004	4203006
014000000000	COMISSAO NACIONAL DE ENERGIA NUCLEAR	35	350015	350061	3550308
032600000000	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	33	330003	330007	3303401
342800000000	UNIVERSIDADE ESTADUAL DO CENTRO OESTE	42	420001	420002	4207858
000300000995	LABORATORIO DE ANALISES CLINICAS SANTA CECILIA	41	410002	410005	4104303
000900000996	CIRTORAX CLINICA DE CIRURGIA TORACICA	29	290005	290021	2927408
000100000002	UNIVERSIDADE FEDERAL DO MARANHAO	21	210003	210010	2101202
J1HP00000001	INSTITUTO FEDERAL DO PARANA	41	410010	410037	4106902
J1HP00000001	INSTITUTO FEDERAL DO PARANA	41	410001	410002	4128104
000500000999	GINECOLOGIA ENDOSCOPICA	33	330006	330018	3304557
894500000009	UNIVERSIDADE FEDERAL DO AMAPA	16	160001	160001	1600501
007000000008	UNIVERSIDADE FEDERAL DE SERGIPE	28	280002	280004	2802908
431100000008	UNIVERSIDADE DO ESTADO DO AMAZONAS	13	130003	130007	1302603
000300000995	HOSPITAL DA LUZ	35	350015	350061	3550308
000900000996	HOSPITAL DE CLINICAS DE RIO BRANCO	51	510003	510014	5107206
087900000002	UNIVERSIDADE DE PASSO FUNDO	43	430001	430010	4314100
173400000000	UNIVERSIDADE CATOLICA DE PERNAMBUCO	26	260005	260017	2611606
033700000000	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	24	240002	240011	2402006
000800000994	UNIVERSIDADE ESTADUAL PAULISTA INSTITUTO DE BIOCIENCIAS DE BOTUCATU	35	350004	350023	3507506
000400000997	CENTRO DE TRATAMENTO DA FACE	33	330006	330018	3304557
000300000995	ESCOLA DE NUTRICAO DA UFBA	29	290005	290021	2927408
010300000003	UNIVERSIDADE FEDERAL DO PARANA	41	410003	410010	4112108
001000000998	SITIO SANTA EDWIRGENS MARIO BECALETE	35	350007	350030	3515186
001400000995	CLINICA DANIEL DE SA IMAGINOLOGIA ODONTOLOGICA	23	230003	230016	2304400
154100000008	INSTITUTO FEDERAL DO CEARA REITORIA	23	230001	230005	2312908
226100000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE GOIAS	52	520005	520013	5211909
431900000002	UNIVERSIDADE ESTADUAL DA PARAIBA	25	250003	250017	2504009
040000000000	MINISTERIO DA AGRICULTURA PECUARIA E ABASTECIMENTO	26	260005	260017	2611606
I22A00000002	UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA	29	290003	290012	2910800
002000000996	UNIVERSIDADE FEDERAL FLUMINENSE CENTRO TECNOLOGICO ESCOLA DE ENGENHARIA	33	330006	330018	3303302
001300000993	INSTITUTO DO CORACAO FACULDADE DE MEDICINA DA USP	35	350015	350061	3550308
007000000008	UNIVERSIDADE FEDERAL DE SERGIPE	28	280002	280006	2803500
021700000006	UNIVERSIDADE FEDERAL RURAL DO SEMI ARIDO	24	240001	240001	2408003
000600000990	CLINICA MELCHIADES ORTODONTIA CIENTIFICA	35	350007	350032	3509502
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	41	410010	410037	4105805
001100000990	SECRETARIA DE ESTADO DE AGRICULTURA DO PARA	27	270002	270005	2700805
281500000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE	24	240001	240006	2409407
000700000992	INSTITUTO RODOLFO NEIROTTI DE GER E PESQ LTDA HOSPITAL DO CORACAO	28	280003	280011	2800308
IZEE00000008	INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE	25	250004	250022	2503209
423400000002	UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL	43	430001	430008	4310207
001600000999	CLINICA VACCINE	13	130003	130007	1302603
000600000990	SERIEMA SERVICOS E ESTUDOS EM MEIO AMBIENTE LTDA	53	530001	530001	5300108
166100000001	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO PARA	15	150004	150011	1500107
001900000994	CLINICA MEDICA USUY	42	420005	420016	4205407
001500000997	PROURO UROLOGIA E PROCTOLOGIA	43	430005	430026	4314902
024500000007	GOVERNO DO ESTADO DE SAO PAULO	35	350015	350058	3516408
350700000009	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA CELSO SUCKOW DA FONSECA	33	330006	330015	3303906
001000000998	SHELL BRASIL PETROLEO	33	330006	330018	3304557
000200000993	INSTITUTO COHEN	35	350015	350061	3550308
016900000003	INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVAVEIS	51	510003	510014	5107206
IZCF00000003	UNIVERSIDADE FEDERAL DO PAMPA	43	430006	430030	4318309
021200000007	INSTITUTO CAPIXABA DE PESQUISA ASSISTENCIA TECNICA E EXTENSAO RURAL	32	320002	320006	3203205
033800000001	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	26	260005	260017	2611606
475600000009	UNIVERSIDADE FEEVALE	43	430005	430026	4313409
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	33	330003	330007	3303401
000900000996	HOSPITAL DAS CLINICAS FACULDADE DE MEDICINA UNIVERSIDADE FEDERAL DE GOIAS	52	520003	520010	5208707
000900000996	HARMAN DO BRASIL	43	430005	430026	4313375
754000000004	UNIVERSIDADE FEDERAL DE RONDONIA	11	110001	110001	1100205
023200000003	FUNDACAO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATISTICA	33	330006	330018	3304557
001400000995	UNIVERSIDADE FEDERAL DO MARANHAO DEPARTAMENTO DE FARMACIA	21	210001	210002	2111300
749000000008	UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA	29	290006	290028	2933307
000900000996	CENTRO DE PESQUISA AGROPECUARIA DOS COCAIS E PLANICIES INUNDAVEIS	21	210001	210002	2111300
426500000009	INSTITUTO FEDERAL DO PIAUI	22	220002	220005	2200608
080800000003	INSTITUTO HERMES PARDINI	31	310007	310030	3106200
584200000007	UNIVERSIDADE DO ESTADO DA BAHIA	29	290004	290017	2900702
408800000006	INSTITUTO DANTE PAZZANESE DE CARDIOLOGIA	35	350015	350061	3550308
511300000003	UNIVERSIDADE DO SUL DE SANTA CATARINA	42	420005	420016	4211900
000600000990	AUTOMATON INTEGRACAO DE SISTEMAS	31	310007	310030	3106200
000600000990	UNIVERSIDADE FEDERAL DE PELOTAS NUPEEC	43	430007	430033	4304663
001400000995	CLINICA LIZOT RECH	43	430002	430016	4305108
000700000003	INSTITUTO DE PESQUISAS TECNOLOGICAS DO ESTADO DE SAO PAULO	35	350015	350061	3550308
204400000003	UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA	29	290003	290012	2910800
002000000996	INSTITUTO DE ENSINO E PESQUISA PEQUENO PRINCIPE	41	410010	410037	4106902
000300000995	HOSPITAL UNIVERSITARIO PRESIDENTE DUTRA UFMA	21	210001	210002	2111300
001300000993	CLINICA DO APARELHO DIGESTIVO ESPACO SAUDE	43	430005	430026	4314902
410300000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO	33	330006	330018	3301702
118000000000	UNIVERSIDADE METROPOLITANA DE SANTOS	35	350015	350063	3548500
016300000002	UNIVERSIDADE DE SOROCABA	35	350012	350046	3552205
013100000004	FUNDACAO ESTADUAL DE PRODUCAO E PESQUISA EM SAUDE	43	430005	430026	4314902
038800000002	INSTITUTO BIOLOGICO	35	350015	350061	3550308
009800000009	EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS	31	310012	310062	3171303
033800000001	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	26	260005	260018	2602902
033000000007	UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO	35	350009	350038	3529005
JIDJ00000007	UNIVERSIDADE FEDERAL DO SUL DA BAHIA	29	290007	290032	2925303
IW9W00000003	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA BAIANO	29	290007	290031	2932705
198100000000	UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA	41	410003	410010	4101408
J32200000000	UNIVERSIDADE FEDERAL DA FRONTEIRA SUL	41	410007	410025	4121406
000200000993	CENTRO DE PESQUISA AGGEU MAGALHAES	26	260005	260017	2611606
063400000006	GOVERNO DO ESTADO DA BAHIA	29	290005	290021	2927408
422900000003	CENTRO UNIVERSITARIO DA FUNDACAO EDUCACIONAL DE BARRETOS	35	350002	350009	3505500
000900000996	BRAIN TECNOLOGIA LTDA	31	310007	310030	3106200
000700000992	FAZENDA SAO PEDRO	13	130003	130007	1302603
000200000993	UNIVERSIDADE FEDERAL DE SANTA MARIA CESNORS	43	430001	430003	4308508
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	31	310007	310027	3167202
J1HP00000001	INSTITUTO FEDERAL DO PARANA	41	410008	410029	4120903
000200000993	CENTRO OFTALMOLOGICO DE MINAS GERAIS	31	310007	310030	3106200
061500000001	CENTRO UNIVERSITARIO DA FEI	35	350015	350061	3548708
008300000001	UNIVERSIDADE FEDERAL DA PARAIBA	25	250004	250020	2508901
006200000003	UNIVERSIDADE FEDERAL DE SAO PAULO	35	350015	350063	3548500
000700000992	COORDENACAO DE VIGILANCIA E SAUDE	35	350015	350061	3550308
000200000993	INSTITUTO DE PSIQUIATRIA HC FMUSP	35	350015	350061	3550308
179800000006	CENTRO DE ENSINO SUPERIOR DE MARINGA	41	410003	410009	4115200
822900000009	EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA	42	420003	420010	4209300
000200000993	CENTRO MUNICIPAL DE REABILITACAO DO ENGENHO DE DENTRO	33	330006	330018	3304557
087000000006	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	50	500001	500001	5003207
072300000003	PREFEITURA MUNICIPAL DE PELOTAS	43	430007	430033	4314407
119300000003	UNIVERSIDADE DO ESTADO DE SANTA CATARINA	42	420003	420010	4209300
000200000993	SECRETARIA DE VIGILANCIA EM SAUDE	53	530001	530001	5300108
000500000999	FACULDADE DE TECNOLOGIA DE TAUBATE	35	350013	350050	3554102
033400000004	UNIVERSIDADE FEDERAL DE OURO PRETO	31	310007	310031	3136207
018100000005	DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL	33	330006	330018	3304557
033500000006	UNIVERSIDADE FEDERAL DE SAO CARLOS	35	350011	350041	3508009
061900000009	FUNDACAO NACIONAL DO INDIO	35	350014	350056	3522109
000500000999	HOSPITAL INFANTIL JOAO PAULO II	31	310007	310030	3106200
002800000001	UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI CAMPUS JK	31	310004	310015	3168606
002900000003	MUSEU PARAENSE EMILIO GOELDI	27	270002	270005	2700805
002400000993	DANIEL VILELA CIRURGIA PLASTICA	35	350015	350061	3550308
000200000993	CENTRO DE ECONOMIA POLITICA	35	350015	350061	3550308
001200000002	OBSERVATORIO NACIONAL	33	330006	330018	3304557
000200000993	FUNDACAO DE ENSINO SUPERIOR DO VALE DO SAPUCAI	31	310010	310052	3152501
001100000990	INSTITUTO DE ANALISE DO COMPORTAMENTO DE CURITIBA	41	410010	410037	4106902
000500000999	CONSULTORIO VETERINARIO MARCIA FELTRIN DIAS DE SOUZA	43	430007	430035	4315602
006200000003	UNIVERSIDADE FEDERAL DE SAO PAULO	35	350015	350061	3513801
028200000004	MINISTERIO DA SAUDE	53	530001	530001	5300108
IZCF00000003	UNIVERSIDADE FEDERAL DO PAMPA	43	430007	430032	4302808
000200000993	INTERSYSTEMS	35	350015	350061	3550308
554300000007	UNIVERSIDADE CATOLICA DE BRASILIA	53	530001	530001	5300108
000300000995	GEO CONSULTORES ENGENHARIA E MEIO AMBIENTE	42	420006	420018	4218707
119300000003	UNIVERSIDADE DO ESTADO DE SANTA CATARINA	42	420006	420018	4209409
661500000000	INSTITUTO FEDERAL DO SUDESTE DE MINAS GERAIS	31	310012	310065	3136702
000200000993	SECRETARIA DE EDUCACAO E CULTURA DO MUNICIPIO DE JOAO PESSOA	25	250004	250022	2507507
033500000006	UNIVERSIDADE FEDERAL DE SAO CARLOS	35	350006	350027	3503307
001100000990	AQUACEN ESCOLA DE VETERINARIA UFMG	31	310007	310030	3106200
000900000996	HOSPITAL DE OLHOS DE PERNAMBUCO	26	260005	260017	2611606
000200000993	CLINICA EQUILIBRIUM ESTETICA E SAUDE	35	350015	350061	3550308
874100000007	CENTRO UNIVERSITARIO DE ARARAQUARA	35	350005	350024	3503208
892700000006	INSTITUTO FEDERAL CATARINENSE	42	420002	420008	4201307
021100000005	UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO	33	330006	330018	3303500
001000000998	INSTITUTO FLEURY MEDICINA E SAUDE	35	350015	350061	3550308
000100000002	UNIVERSIDADE FEDERAL DO MARANHAO	21	210004	210014	2103208
446900000000	UNIVERSIDADE FEDERAL DE CAMPINA GRANDE	25	250001	250004	2510808
000600000990	DEPARTAMENTO DE FARMACOLOGIA UNICAMP	35	350007	350032	3509502
502700000001	INSTITUTO FEDERAL DE PERNAMBUCO	26	260004	260015	2601409
IZEE00000008	INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE	53	530001	530001	5300108
014000000000	COMISSAO NACIONAL DE ENERGIA NUCLEAR	52	520003	520010	5200050
008200000000	UNIVERSIDADE FEDERAL DO AMAZONAS	13	130003	130009	1301902
107000000004	SANTA CASA DE MISERICORDIA DE SAO PAULO	35	350015	350061	3550308
000200000993	FUNDACAO NACIONAL DE SAUDE BELO HORIZONTE MG	31	310007	310030	3106200
063700000001	GOVERNO DO ESTADO DE PERNAMBUCO	26	260005	260017	2611606
000200000993	CENTRO UNIVERSITARIO INGA	41	410003	410009	4115200
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	22	220002	220003	2211001
003100000996	CENTRO DE PESQUISAS DO HOSPITAL AC CAMARGO	35	350015	350061	3550308
089100000004	UNIVERSIDADE CATOLICA DE GOIAS	52	520003	520010	5208707
306200000002	UNIVERSIDADE PAULISTA	35	350005	350024	3503208
000400000997	FACULDADE PITAGORAS GUARAPARI	32	320003	320010	3202405
833700000000	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	31	310005	310021	3127107
000700000992	EMPRESA DE GERENCIAMENTO DE PROJETOS NAVAIS	33	330006	330018	3304557
J41C00000009	UNIVERSIDADE FEDERAL DE SAO PAULO CAMPUS DIADEMA	35	350015	350061	3513801
286700000003	FACULDADE DE MEDICINA DE MARILIA	35	350009	350038	3529005
000400000997	INSTITUTO FEDERAL DE EDUCACAO DA PARAIBA CAMPUS SOUSA	25	250001	250003	2516201
J8E800000003	INSTITUTO DOR DE PESQUISA E ENSINO	33	330006	330018	3304557
IXXU00000008	INSTITUTO FEDERAL DE SAO PAULO	35	350015	350061	3550308
001700000990	HOSPITAL SANTA LUCIA BRASILIA	53	530001	530001	5300108
001300000993	FEA USP FACULDADE DE ECONOMIA ADMINISTRACAO E CONTABILIDADE DA USP	35	350015	350061	3550308
000700000992	NUCLEO DE APOIO E ACOMPANHAMENTO INTERDISCIPLINAR	35	350015	350057	3510609
002300000991	CLINICA ENDOCRINOLOGICA IDALIA BURLAMAQUI	23	230003	230016	2304400
047700000000	INSTITUTO FEDERAL DO MARANHAO	21	210001	210002	2111300
104100000001	FUNDACAO ZOOBOTANICA DO RIO GRANDE DO SUL	43	430005	430026	4314902
661500000000	INSTITUTO FEDERAL DO SUDESTE DE MINAS GERAIS	31	310011	310059	3105608
J4D600000002	UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO BRASILEIRA	23	230002	230013	2311603
033800000001	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	26	260003	260011	2606002
000300000995	ESCOLA ESTADUAL DE EDUCACAO BASICA AUGUSTO RUSCHI	43	430003	430018	4316907
001900000005	LABORATORIO NACIONAL DE COMPUTACAO CIENTIFICA	33	330006	330015	3303906
002100000009	UNIVERSIDADE FEDERAL DE PERNAMBUCO	26	260004	260014	2616407
039000000006	INSTITUTO DE PESCA	35	350001	350004	3549805
869900000005	INSTITUTO MILITAR DE ENGENHARIA	33	330006	330018	3304557
J32200000000	UNIVERSIDADE FEDERAL DA FRONTEIRA SUL	41	410008	410029	4113304
183300000005	UNIVERSIDADE ESTADUAL DE GOIAS	52	520003	520007	5201108
001300000993	INSTITUTO DO CORACAO DO HOSPITAL DE CLINICAS DA UNIVERSIDADE DE SAO PAULO	35	350015	350061	3550308
833700000000	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	31	310009	310043	3122306
000200000993	INSTITUTO CARLOS CHAGAS	41	410010	410037	4106902
000200000993	UNIVERSITY OF CALIFORNIA SANTA CRUZ	26	260001	260001	2612455
000400000997	DOW AGROSCIENCES SEMENTES BIOTECNOLOGIA LTDA	35	350002	350014	3543402
